Date_ymd, Time_Absolute_hms, Time_Relative_hms, Time_Relative_s, Time_Lag_s, Duration_s, Observation_Name, Log_File_Name, Actor, Behavior, Receiver, Modifier_1, Modifier_2, Modifier_3, Modifier_4, Modifier_5, Modifier_6, Other_Modifiers, Event_Type, Observer_ID, Coding_Scheme
2020-11-30, 11:08:31, 00:00:00, 0.000, 32.923, 76.195, "FocalBehavr_Near field _Far field ", "LogFocalBehaviour_Near field _Far field  20201130_110831.csv", "1", "Notes",, "10-30 seconds ",,,,,,, State start, 1234, HCWtest
2020-11-30, 11:09:47, 00:01:16, 76.196, -0.000, -0.000, "FocalBehavr_Near field _Far field ", "LogFocalBehaviour_Near field _Far field  20201130_110831.csv", "1", "Notes",, "10-30 seconds ",,,,,,, State stop, 1234, HCWtest
